group,Subj_new,block,trial,market_change,exp,expt1,port_value,portvalue_tM1_subj,portvalue_tM2_matlab,portvalue_tMJ_subj,Known_change_exp,change_exp,Kown_change,change,vWTP
1,131,2,56,3.83535,2,2,53,51,49,52,-3,0,-1,2,1
1,131,2,57,-6.43905,-2,2,54,53,51,51,0,0,2,2,0
1,131,2,58,-5.27143,-2,-2,51,54,53,53,3,3,1,1,0
1,131,2,59,3.70724,2,-2,53,51,54,54,-1,-1,-3,-3,1
1,131,2,60,-2.09269,-1,2,57,53,51,51,0,0,2,2,2
1,131,2,61,2.30052,1,-1,56,57,53,53,5,5,4,4,1
1,131,2,62,-7.7989,-3,1,52,56,57,57,-2,-2,-1,-1,-1
1,131,2,63,-9.04096,-2,-3,52,52,56,56,-1,-1,-4,-4,0
1,131,2,64,4.38267,2,-2,51,NaN,52,52,NaN,NaN,NaN,NaN,0
1,131,2,65,-3.79329,-2,2,49,51,53,52,-3,-4,-1,-2,1
1,131,2,66,-4.92888,-2,-2,49,49,51,51,0,0,-2,-2,0
1,131,2,67,1.12465,1,-2,49,NaN,49,49,NaN,NaN,NaN,NaN,0
1,131,2,68,4.59305,2,1,47,NaN,47,49,NaN,NaN,NaN,NaN,0
1,131,2,69,11.71459,3,2,44,47,45,49,-4,0,-2,2,-1
1,131,2,70,0.72394,1,3,44,44,47,47,-6,-6,-3,-3,0
1,131,2,71,-5.92477,-2,1,41,44,44,44,-1,-1,0,0,0
1,131,2,72,-5.53609,-2,-2,45,41,44,44,-1,-1,-3,-3,1
1,131,2,73,-2.28755,-1,-2,45,45,41,41,6,6,4,4,0
1,131,2,74,-3.59289,-2,-1,46,NaN,45,45,NaN,NaN,NaN,NaN,0
1,131,2,75,-2.57743,-2,-2,45,46,44,45,3,4,1,2,1
1,131,2,76,8.05755,2,-2,45,45,46,46,1,1,-1,-1,0
1,131,2,77,-0.23797,0,2,45,NaN,45,45,NaN,NaN,NaN,NaN,-2
1,131,2,78,6.73105,3,0,45,NaN,44,45,NaN,NaN,NaN,NaN,0
1,131,2,79,-0.56719,-1,3,47,NaN,44,45,NaN,NaN,NaN,NaN,1
1,131,2,80,-5.47745,-2,-1,51,47,47,45,3,1,2,0,1
1,131,2,81,3.75466,2,-2,53,51,47,47,6,6,4,4,0
1,131,2,82,7.33125,4,2,57,53,51,51,0,0,2,2,0
1,131,2,83,3.22981,3,4,57,57,53,53,0,0,4,4,0
1,131,2,84,-7.77788,-2,3,57,NaN,57,57,NaN,NaN,NaN,NaN,0
1,131,2,85,8.45525,2,-2,48,NaN,53,57,NaN,NaN,NaN,NaN,0
1,131,2,86,3.48534,2,2,48,48,49,57,-11,-3,-9,-1,-1
1,131,2,87,-4.52306,-2,2,48,NaN,48,48,NaN,NaN,NaN,NaN,0
1,131,2,88,5.44002,1,-2,48,48,50,48,2,0,0,-2,0
1,131,2,89,-3.71307,-1,1,54,NaN,48,48,NaN,NaN,NaN,NaN,1
1,131,2,90,-8.23378,-2,-1,50,54,51,48,7,4,6,3,0
1,131,2,91,-1.67168,-1,-2,49,50,54,54,-2,-2,-4,-4,0
1,131,2,92,-8.49543,-1,-1,45,49,50,50,0,0,-1,-1,6
1,131,2,93,7.49498,2,-1,48,45,49,49,-3,-3,-4,-4,5
1,131,2,94,-1.22131,-1,2,53,48,45,45,1,1,3,3,3
1,131,2,95,4.87884,2,-1,53,53,48,48,6,6,5,5,-1
1,131,2,96,0.99843,1,2,57,NaN,53,53,NaN,NaN,NaN,NaN,0
1,131,2,97,11.77511,4,1,53,57,56,53,3,0,4,1,4
1,131,2,98,-4.54344,0,4,53,53,57,57,-8,-8,-4,-4,-1
1,131,2,99,-7.23861,-3,0,56,NaN,53,53,NaN,NaN,NaN,NaN,3
1,131,2,100,-1.85668,-2,-3,56,56,51,53,6,8,3,5,9
1,131,3,101,-10.28774,-2,-2,52,NaN,56,56,NaN,NaN,NaN,NaN,0
1,131,3,102,-2.20969,2,-2,52,52,55,56,-2,-1,-4,-3,10
1,131,3,103,0.02604,0,2,53,NaN,52,52,NaN,NaN,NaN,NaN,0
1,131,3,104,-3.88849,1,0,55,53,53,52,1,0,1,0,0
1,131,3,105,3.90648,1,1,52,55,53,53,1,1,2,2,0
1,131,3,106,4.27172,-2,1,52,52,55,55,-4,-4,-3,-3,1
1,131,3,107,-4.79427,2,-2,51,NaN,52,52,NaN,NaN,NaN,NaN,20
1,131,3,108,1.47303,0,2,51,51,54,52,-3,-5,-1,-3,1
1,131,3,109,4.9572,-1,0,55,NaN,51,51,NaN,NaN,NaN,NaN,0
1,131,3,110,-7.74902,2,-1,55,55,52,51,5,4,4,3,0
1,131,3,111,9.49186,3,2,56,NaN,55,55,NaN,NaN,NaN,NaN,-1
1,131,3,112,3.86602,1,3,54,56,51,55,-2,2,1,5,0
1,131,3,113,-3.73333,1,1,52,54,56,56,-3,-3,-2,-2,4
1,131,3,114,0.41763,0,1,52,52,54,54,-3,-3,-2,-2,-4
1,131,3,115,1.83678,0,0,52,NaN,52,52,NaN,NaN,NaN,NaN,-1
1,131,3,116,3.48674,1,0,45,NaN,49,52,NaN,NaN,NaN,NaN,4
1,131,3,117,-7.62916,2,1,45,45,50,52,-8,-6,-7,-5,0
1,131,3,118,0.16753,1,2,45,NaN,45,45,NaN,NaN,NaN,NaN,0
1,131,3,119,-9.30526,3,1,45,NaN,42,45,NaN,NaN,NaN,NaN,0
1,131,3,120,4.95486,2,3,45,NaN,42,45,NaN,NaN,NaN,NaN,0
1,131,3,121,-6.06986,-2,2,45,NaN,38,45,NaN,NaN,NaN,NaN,0
1,131,3,122,8.41288,0,-2,44,NaN,38,45,NaN,NaN,NaN,NaN,0
1,131,3,123,11.69562,3,0,49,44,41,45,-1,3,-1,3,0
1,131,3,124,-8.50574,-2,3,49,49,44,44,2,2,5,5,0
1,131,3,125,-5.22918,-2,-2,48,NaN,49,49,NaN,NaN,NaN,NaN,0
1,131,3,126,2.00159,0,-2,48,48,45,49,1,5,-1,3,-1
1,131,3,127,-5.76245,1,0,46,NaN,48,48,NaN,NaN,NaN,NaN,3
1,131,3,128,-1.39176,-1,1,45,46,49,48,-3,-4,-2,-3,1
1,131,3,129,1.07544,0,-1,45,45,46,46,0,0,-1,-1,1
1,131,3,130,5.7634,3,0,48,45,45,45,0,0,0,0,2
1,131,3,131,5.79422,3,3,51,48,45,45,0,0,3,3,1
1,131,3,132,4.13327,2,3,51,51,48,48,0,0,3,3,0
1,131,3,133,-5.21334,-1,2,51,NaN,51,51,NaN,NaN,NaN,NaN,-2
1,131,3,134,-6.10078,-2,-1,51,NaN,53,51,NaN,NaN,NaN,NaN,3
1,131,3,135,0.70817,0,-2,51,NaN,50,51,NaN,NaN,NaN,NaN,4
1,131,3,136,-1.31862,-1,0,51,NaN,54,51,NaN,NaN,NaN,NaN,5
1,131,3,137,-2.09611,-1,-1,50,51,52,51,1,0,0,-1,-2
1,131,3,138,5.78417,2,-1,50,50,51,51,0,0,-1,-1,0
1,131,3,139,2.58471,1,2,42,NaN,50,50,NaN,NaN,NaN,NaN,0
1,131,3,140,-3.2511,3,1,42,42,47,50,-9,-6,-8,-5,3
1,131,3,141,7.08581,3,3,42,NaN,42,42,NaN,NaN,NaN,NaN,4
1,131,3,142,4.06296,1,3,40,NaN,41,42,NaN,NaN,NaN,NaN,-4
1,131,3,143,-12.44189,3,1,35,40,38,42,-3,1,-2,2,30
1,131,3,144,9.05819,1,3,35,35,40,40,-8,-8,-5,-5,2
1,131,3,145,-4.89038,-1,1,33,NaN,35,35,NaN,NaN,NaN,NaN,6
1,131,3,146,6.32794,2,-1,35,33,35,35,-1,-1,-2,-2,2
1,131,3,147,6.6877,2,2,37,35,33,33,0,0,2,2,3
1,131,3,148,0.90561,1,2,37,37,35,35,0,0,2,2,0
1,131,3,149,-6.19923,-3,1,38,NaN,37,37,NaN,NaN,NaN,NaN,2
1,131,3,150,-3.3537,-1,-3,38,38,37,37,4,4,1,1,0
1,131,4,151,-7.22559,0,-1,46,NaN,38,38,NaN,NaN,NaN,NaN,0
1,131,4,152,1.59049,1,0,43,46,40,38,8,6,8,6,0
1,131,4,153,1.95012,1,1,43,43,46,46,-4,-4,-3,-3,0
1,131,4,154,3.3128,2,1,40,NaN,43,43,NaN,NaN,NaN,NaN,9
1,131,4,155,1.38237,1,2,40,40,39,43,-5,-1,-3,1,-1
1,131,4,156,0.47902,1,1,41,NaN,40,40,NaN,NaN,NaN,NaN,0
1,131,4,157,10.53375,4,1,45,41,41,40,0,-1,1,0,0
1,131,4,158,-2.6415,-2,4,45,45,41,41,0,0,4,4,1
1,131,4,159,0.85536,1,-2,45,NaN,45,45,NaN,NaN,NaN,NaN,1
1,131,4,160,-1.42422,-2,1,50,NaN,48,45,NaN,NaN,NaN,NaN,0
1,131,4,161,-2.34078,-1,-2,49,50,48,45,7,4,5,2,-1
1,131,4,162,7.28536,2,-1,53,49,50,50,0,0,-1,-1,2
1,131,4,163,0.29759,1,2,53,53,49,49,2,2,4,4,0
1,131,4,164,-0.66951,-1,1,53,53,53,53,-1,-1,0,0,-5
1,131,4,165,-3.09472,-2,-1,51,NaN,53,53,NaN,NaN,NaN,NaN,0
1,131,4,166,5.27656,3,-2,51,51,53,53,0,0,-2,-2,4
1,131,4,167,-2.68099,-2,3,51,NaN,51,51,NaN,NaN,NaN,NaN,0
1,131,4,168,2.00463,2,-2,51,NaN,54,51,NaN,NaN,NaN,NaN,8
1,131,4,169,-0.51577,3,2,51,NaN,53,51,NaN,NaN,NaN,NaN,3
1,131,4,170,2.66861,2,3,47,NaN,52,51,NaN,NaN,NaN,NaN,-2
1,131,4,171,-6.35509,-2,2,47,47,52,51,-6,-7,-4,-5,5
1,131,4,172,2.6849,2,-2,49,NaN,47,47,NaN,NaN,NaN,NaN,1
1,131,4,173,-2.09356,-2,2,49,49,48,47,0,-1,2,1,2
1,131,4,174,-9.79951,-2,-2,49,NaN,49,49,NaN,NaN,NaN,NaN,2
1,131,4,175,2.46256,1,-2,49,NaN,48,49,NaN,NaN,NaN,NaN,3
1,131,4,176,-3.31091,-1,1,49,NaN,52,49,NaN,NaN,NaN,NaN,6
1,131,4,177,-1.36931,-1,-1,49,NaN,47,49,NaN,NaN,NaN,NaN,-1
1,131,4,178,4.35081,0,-1,49,NaN,45,49,NaN,NaN,NaN,NaN,0
1,131,4,179,-1.34303,-2,0,43,NaN,44,49,NaN,NaN,NaN,NaN,-2
1,131,4,180,-8.08571,-2,-2,40,43,42,49,-4,3,-6,1,0
1,131,4,181,1.12021,1,-2,40,40,43,43,-1,-1,-3,-3,2
1,131,4,182,-4.16317,-3,1,40,40,40,40,-1,-1,0,0,0
1,131,4,183,2.01597,-4,-3,40,NaN,40,40,NaN,NaN,NaN,NaN,5
1,131,4,184,2.81781,-1,-4,40,NaN,38,40,NaN,NaN,NaN,NaN,0
1,131,4,185,2.79594,-1,-1,40,40,39,40,1,2,0,1,-5
1,131,4,186,5.96184,-1,-1,40,NaN,40,40,NaN,NaN,NaN,NaN,0
1,131,4,187,-2.8961,-3,-1,46,NaN,41,40,NaN,NaN,NaN,NaN,-1
1,131,4,188,-6.27244,-2,-3,43,46,43,40,9,6,6,3,0
1,131,4,189,2.97873,-2,-2,43,43,46,46,-1,-1,-3,-3,2
1,131,4,190,3.47369,-2,-2,43,NaN,43,43,NaN,NaN,NaN,NaN,0
1,131,4,191,-1.05952,-1,-2,43,NaN,44,43,NaN,NaN,NaN,NaN,4
1,131,4,192,2.47706,2,-1,47,NaN,46,43,NaN,NaN,NaN,NaN,4
1,131,4,193,-1.28603,-2,2,47,47,46,43,2,-1,4,1,2
1,131,4,194,-1.98338,-1,-2,49,NaN,47,47,NaN,NaN,NaN,NaN,2
1,131,4,195,-2.34824,0,-1,49,49,46,47,3,4,2,3,0
1,131,4,196,3.91001,2,0,50,NaN,49,49,NaN,NaN,NaN,NaN,5
1,131,4,197,5.73001,2,2,50,50,48,49,-1,0,1,2,6
1,131,4,198,1.93485,1,2,50,NaN,50,50,NaN,NaN,NaN,NaN,0
1,131,4,199,-1.91939,-1,1,49,NaN,49,50,NaN,NaN,NaN,NaN,3
1,131,4,200,-3.09945,-2,-1,51,49,50,50,0,0,-1,-1,3
1,132,1,1,-6.80714,-3,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,132,1,2,3.16934,2,-3,47,47,NaN,NaN,NaN,NaN,NaN,NaN,37
1,132,1,3,-2.50603,NaN,2,47,NaN,47,47,NaN,NaN,NaN,NaN,-99
1,132,1,4,-3.41309,-1,NaN,47,NaN,45,47,NaN,NaN,NaN,NaN,18
1,132,1,5,10.0649,4,-1,46,NaN,44,47,NaN,NaN,NaN,NaN,-16
1,132,1,6,4.73888,3,4,46,46,42,47,-5,0,-1,4,-19
1,132,1,7,0.28776,1,3,45,NaN,46,46,NaN,NaN,NaN,NaN,-6
1,132,1,8,1.80275,1,1,45,45,45,46,-2,-1,-1,0,-2
1,132,1,9,2.97687,2,1,45,NaN,45,45,NaN,NaN,NaN,NaN,-16
1,132,1,10,4.18468,2,2,41,NaN,40,45,NaN,NaN,NaN,NaN,-27
1,132,1,11,2.4438,-1,2,39,41,39,45,-6,0,-4,2,-24
1,132,1,12,-5.50934,0,-1,41,39,41,41,-1,-1,-2,-2,17
1,132,1,13,-8.66131,-2,0,37,41,39,39,2,2,2,2,22
1,132,1,14,0.25449,0,-2,37,37,41,41,-2,-2,-4,-4,-20
1,132,1,15,7.24289,2,0,40,NaN,37,37,NaN,NaN,NaN,NaN,27
1,132,1,16,-4.05753,0,2,38,40,37,37,1,1,3,3,-20
1,132,1,17,2.4052,0,0,38,38,40,40,-2,-2,-2,-2,29
1,132,1,18,1.49878,0,0,40,NaN,38,38,NaN,NaN,NaN,NaN,-17
1,132,1,19,-5.39645,-2,0,38,40,39,38,2,1,2,1,-25
1,132,1,20,-2.35322,-1,-2,38,38,40,40,0,0,-2,-2,-27
1,132,1,21,-6.4118,-2,-1,40,NaN,38,38,NaN,NaN,NaN,NaN,24
1,132,1,22,1.37923,0,-2,40,40,37,38,4,5,2,3,-5
1,132,1,23,-9.2788,-3,0,37,NaN,40,40,NaN,NaN,NaN,NaN,-20
1,132,1,24,-2.94714,-2,-3,37,37,41,40,0,-1,-3,-4,-15
1,132,1,25,-0.4517,0,-2,36,NaN,37,37,NaN,NaN,NaN,NaN,6
1,132,1,26,9.11795,2,0,35,36,36,37,-1,0,-1,0,20
1,132,1,27,-1.05115,2,2,35,35,36,36,-3,-3,-1,-1,-38
1,132,1,28,3.08488,2,2,35,NaN,35,35,NaN,NaN,NaN,NaN,9
1,132,1,29,-12.26819,3,2,35,NaN,35,35,NaN,NaN,NaN,NaN,13
1,132,1,30,9.55722,1,3,34,NaN,35,35,NaN,NaN,NaN,NaN,18
1,132,1,31,-10.71194,2,1,36,34,31,35,-2,2,-1,3,34
1,132,1,32,12.01546,0,2,36,36,34,34,0,0,2,2,-14
1,132,1,33,3.67925,2,0,41,NaN,36,36,NaN,NaN,NaN,NaN,18
1,132,1,34,-1.40989,1,2,40,41,40,36,3,-1,5,1,-9
1,132,1,35,6.0131,1,1,40,40,41,41,-2,-2,-1,-1,-23
1,132,1,36,1.18147,1,1,40,NaN,40,40,NaN,NaN,NaN,NaN,-13
1,132,1,37,10.99231,2,1,40,NaN,42,40,NaN,NaN,NaN,NaN,18
1,132,1,38,-1.84666,2,2,40,NaN,38,40,NaN,NaN,NaN,NaN,-18
1,132,1,39,0.93417,0,2,41,NaN,42,40,NaN,NaN,NaN,NaN,13
1,132,1,40,-5.84807,2,0,39,41,41,40,1,0,1,0,29
1,132,1,41,0.96141,1,2,39,39,41,41,-4,-4,-2,-2,-22
1,132,1,42,-9.44489,2,1,39,NaN,39,39,NaN,NaN,NaN,NaN,13
1,132,1,43,4.7628,2,2,37,NaN,39,39,NaN,NaN,NaN,NaN,20
1,132,1,44,3.79467,3,2,36,37,35,39,-4,0,-2,2,-7
1,132,1,45,1.19393,1,3,36,36,37,37,-4,-4,-1,-1,-13
1,132,1,46,0.05225,0,1,35,NaN,36,36,NaN,NaN,NaN,NaN,-6
1,132,1,47,-9.59694,2,0,35,35,35,36,-1,0,-1,0,13
1,132,1,48,0.50151,1,2,35,NaN,35,35,NaN,NaN,NaN,NaN,-14
1,132,1,49,-4.11745,2,1,35,NaN,37,35,NaN,NaN,NaN,NaN,-14
1,132,1,50,-2.20723,-1,2,39,NaN,37,35,NaN,NaN,NaN,NaN,-16
1,132,2,51,-2.78581,-1,-1,49,39,40,35,5,0,4,-1,28
1,132,2,52,-5.79007,-2,-1,51,49,39,39,11,11,10,10,-24
1,132,2,53,1.52153,0,-2,51,51,49,49,4,4,2,2,-15
1,132,2,54,-0.72516,0,0,51,NaN,51,51,NaN,NaN,NaN,NaN,-19
1,132,2,55,2.69307,1,0,55,NaN,52,51,NaN,NaN,NaN,NaN,-17
1,132,2,56,13.87145,2,1,54,55,54,51,3,0,4,1,-22
1,132,2,57,-2.46616,NaN,2,54,54,55,55,-3,-3,-1,-1,15
1,132,2,58,4.26381,2,NaN,48,NaN,54,54,NaN,NaN,NaN,NaN,-9
1,132,2,59,-4.47738,-1,2,53,48,53,54,-8,-7,-6,-5,26
1,132,2,60,2.31762,-1,-1,53,53,48,48,6,6,5,5,-19
1,132,2,61,-5.54771,2,-1,53,NaN,53,53,NaN,NaN,NaN,NaN,-20
1,132,2,62,4.60862,2,2,53,NaN,48,53,NaN,NaN,NaN,NaN,-22
1,132,2,63,5.92586,3,2,44,NaN,45,53,NaN,NaN,NaN,NaN,-34
1,132,2,64,-7.46772,3,3,44,44,42,53,-12,-1,-9,2,24
1,132,2,65,2.89412,2,3,39,NaN,44,44,NaN,NaN,NaN,NaN,27
1,132,2,66,-1.59161,0,2,39,39,41,44,-7,-4,-5,-2,-25
1,132,2,67,4.85785,2,0,40,NaN,39,39,NaN,NaN,NaN,NaN,-22
1,132,2,68,-7.6903,2,2,40,40,38,39,-1,0,1,2,-25
1,132,2,69,-5.67371,2,2,43,NaN,40,40,NaN,NaN,NaN,NaN,14
1,132,2,70,3.93434,1,2,43,43,41,40,1,0,3,2,-22
1,132,2,71,-2.64751,-2,1,38,NaN,43,43,NaN,NaN,NaN,NaN,22
1,132,2,72,-3.20561,1,-2,38,38,39,43,-3,1,-5,-1,-27
1,132,2,73,2.92203,2,1,38,NaN,38,38,NaN,NaN,NaN,NaN,-2
1,132,2,74,-3.12289,0,2,38,NaN,40,38,NaN,NaN,NaN,NaN,15
1,132,2,75,0.96656,2,0,44,NaN,41,38,NaN,NaN,NaN,NaN,5
1,132,2,76,3.81268,2,2,44,44,44,38,4,-2,6,0,-16
1,132,2,77,-0.65967,0,2,44,NaN,44,44,NaN,NaN,NaN,NaN,-7
1,132,2,78,0.52766,0,0,42,NaN,42,44,NaN,NaN,NaN,NaN,21
1,132,2,79,-14.46297,3,0,45,42,42,44,-2,0,-2,0,29
1,132,2,80,4.93932,2,3,47,45,42,42,0,0,3,3,-14
1,132,2,81,3.84885,1,2,49,47,45,45,0,0,2,2,19
1,132,2,82,9.36263,-1,1,49,49,47,47,1,1,2,2,-39
1,132,2,83,-0.84475,0,-1,53,49,49,49,1,1,0,0,-14
1,132,2,84,5.66517,2,0,53,53,49,49,4,4,4,4,-18
1,132,2,85,0.78447,-1,2,53,NaN,53,53,NaN,NaN,NaN,NaN,19
1,132,2,86,6.61283,2,-1,53,NaN,48,53,NaN,NaN,NaN,NaN,-13
1,132,2,87,-0.85093,-1,2,51,NaN,48,53,NaN,NaN,NaN,NaN,12
1,132,2,88,-2.1587,-1,-1,51,51,51,53,-1,1,-2,0,5
1,132,2,89,0.39152,0,-1,51,NaN,51,51,NaN,NaN,NaN,NaN,-12
1,132,2,90,-6.8871,-2,0,51,51,54,51,0,-3,0,-3,12
1,132,2,91,0.17367,-2,-2,51,NaN,51,51,NaN,NaN,NaN,NaN,22
1,132,2,92,0.04888,0,-2,51,NaN,47,51,NaN,NaN,NaN,NaN,-15
1,132,2,93,0.72963,0,0,51,NaN,43,51,NaN,NaN,NaN,NaN,-21
1,132,2,94,-11.71263,2,0,51,NaN,40,51,NaN,NaN,NaN,NaN,-7
1,132,2,95,2.74725,2,2,51,NaN,40,51,NaN,NaN,NaN,NaN,-28
1,132,2,96,-6.74039,2,2,37,NaN,35,51,NaN,NaN,NaN,NaN,-15
1,132,2,97,3.94399,2,2,38,37,36,51,-16,-1,-14,1,12
1,132,2,98,-4.9526,1,2,39,38,37,37,-1,-1,1,1,21
1,132,2,99,-6.02987,2,1,41,39,38,38,0,0,1,1,36
1,132,2,100,-1.79553,1,2,40,41,39,39,0,0,2,2,29
1,132,3,101,5.58201,2,1,40,40,41,41,-2,-2,-1,-1,17
1,132,3,102,-0.72994,1,2,40,NaN,40,40,NaN,NaN,NaN,NaN,-40
1,132,3,103,3.15148,1,1,40,NaN,53,40,NaN,NaN,NaN,NaN,-29
1,132,3,104,9.45085,3,1,40,NaN,58,40,NaN,NaN,NaN,NaN,-7
1,132,3,105,-0.72848,-1,3,40,NaN,60,40,NaN,NaN,NaN,NaN,-27
1,132,3,106,-3.99084,1,-1,58,NaN,55,40,NaN,NaN,NaN,NaN,-13
1,132,3,107,2.40352,0,1,54,58,55,40,17,2,18,3,-10
1,132,3,108,-2.18629,0,0,53,54,58,58,-4,-4,-4,-4,8
1,132,3,109,-2.1111,-2,0,53,53,54,54,-1,-1,-1,-1,-20
1,132,3,110,-1.16291,-2,-2,56,NaN,53,53,NaN,NaN,NaN,NaN,-22
1,132,3,111,-3.90692,-2,-2,56,56,57,53,5,1,3,-1,-16
1,132,3,112,-4.51456,-2,-2,52,NaN,56,56,NaN,NaN,NaN,NaN,14
1,132,3,113,0.01558,0,-2,52,52,54,56,-2,0,-4,-2,-11
1,132,3,114,4.11772,1,0,49,NaN,52,52,NaN,NaN,NaN,NaN,-13
1,132,3,115,-1.49123,-2,1,48,49,47,52,-4,1,-3,2,14
1,132,3,116,0.67224,-1,-2,48,48,49,49,1,1,-1,-1,-16
1,132,3,117,-0.3558,0,-1,48,NaN,48,48,NaN,NaN,NaN,NaN,-19
1,132,3,118,3.48929,2,0,48,NaN,48,48,NaN,NaN,NaN,NaN,-12
1,132,3,119,-6.55588,2,2,55,NaN,50,48,NaN,NaN,NaN,NaN,-17
1,132,3,120,-7.2292,1,2,55,55,52,48,5,1,7,3,-20
1,132,3,121,-9.58137,1,1,55,NaN,55,55,NaN,NaN,NaN,NaN,-19
1,132,3,122,11.3953,4,1,51,NaN,51,55,NaN,NaN,NaN,NaN,37
1,132,3,123,5.86339,2,4,51,51,46,55,-8,1,-4,5,-24
1,132,3,124,6.16799,2,2,51,NaN,51,51,NaN,NaN,NaN,NaN,-16
1,132,3,125,9.93512,3,2,63,NaN,54,51,NaN,NaN,NaN,NaN,15
1,132,3,126,-8.37294,0,3,64,63,57,51,9,3,12,6,-25
1,132,3,127,7.88515,-2,0,63,64,63,63,1,1,1,1,20
1,132,3,128,-2.86202,-1,-2,63,63,64,64,1,1,-1,-1,-19
1,132,3,129,-6.80898,-2,-1,63,NaN,63,63,NaN,NaN,NaN,NaN,-27
1,132,3,130,2.22941,2,-2,58,NaN,61,63,NaN,NaN,NaN,NaN,23
1,132,3,131,-1.4524,2,2,61,58,57,63,-7,-1,-5,1,18
1,132,3,132,-5.83318,1,2,61,61,58,58,1,1,3,3,-23
1,132,3,133,7.12333,2,1,59,NaN,61,61,NaN,NaN,NaN,NaN,19
1,132,3,134,4.95034,2,2,62,59,63,61,-4,-6,-2,-4,18
1,132,3,135,-4.55825,2,2,59,62,59,59,1,1,3,3,-23
1,132,3,136,-0.00002,-2,2,60,59,62,62,-5,-5,-3,-3,-12
1,132,3,137,-13.89354,0,-2,61,60,59,59,3,3,1,1,13
1,132,3,138,-3.47823,-2,0,61,61,60,60,1,1,1,1,-22
1,132,3,139,-2.52495,-2,-2,61,NaN,61,61,NaN,NaN,NaN,NaN,19
1,132,3,140,6.50424,2,-2,61,61,59,61,2,4,0,2,-23
1,132,3,141,-2.30269,2,2,61,NaN,61,61,NaN,NaN,NaN,NaN,9
1,132,3,142,4.78856,2,2,53,NaN,56,61,NaN,NaN,NaN,NaN,22
1,132,3,143,-1.85871,2,2,53,53,55,61,-10,-4,-8,-2,-43
1,132,3,144,-0.45201,-2,2,52,NaN,53,53,NaN,NaN,NaN,NaN,2
1,132,3,145,0.09171,-2,-2,52,52,52,53,1,2,-1,0,-14
1,132,3,146,-12.96905,2,-2,55,NaN,52,52,NaN,NaN,NaN,NaN,5
1,132,3,147,3.56387,1,2,57,55,52,52,1,1,3,3,11
1,132,3,148,3.74792,3,1,59,57,55,55,1,1,2,2,-12
1,132,3,149,5.25177,2,3,59,59,57,57,-1,-1,2,2,21
1,132,3,150,3.10244,2,2,64,NaN,59,59,NaN,NaN,NaN,NaN,10
1,132,4,151,-10.25565,-2,2,52,64,62,59,3,0,5,2,-9
1,132,4,152,0.31955,-2,-2,52,52,64,64,-10,-10,-12,-12,-21
1,132,4,153,4.36761,2,-2,51,NaN,52,52,NaN,NaN,NaN,NaN,-12
1,132,4,154,-3.19344,2,2,51,51,49,52,-3,0,-1,2,27
1,132,4,155,-1.50861,1,2,54,NaN,51,51,NaN,NaN,NaN,NaN,-23
1,132,4,156,12.59541,-3,1,49,54,55,51,2,-2,3,-1,17
1,132,4,157,-2.67942,0,-3,49,49,54,54,-2,-2,-5,-5,7
1,132,4,158,0.86825,2,0,49,NaN,49,49,NaN,NaN,NaN,NaN,25
1,132,4,159,5.16427,2,2,45,NaN,50,49,NaN,NaN,NaN,NaN,-14
1,132,4,160,6.84762,2,2,45,45,50,49,-6,-7,-4,-5,-15
1,132,4,161,-10.05769,2,2,40,45,45,45,-2,-2,0,0,20
1,132,4,162,0.40262,1,2,40,40,45,45,-7,-7,-5,-5,-30
1,132,4,163,8.50877,2,1,40,NaN,40,40,NaN,NaN,NaN,NaN,22
1,132,4,164,0.08555,2,2,40,NaN,40,40,NaN,NaN,NaN,NaN,15
1,132,4,165,-3.42598,2,2,42,NaN,38,40,NaN,NaN,NaN,NaN,10
1,132,4,166,5.05397,2,2,42,42,38,40,0,2,2,4,2
1,132,4,167,4.55016,2,2,42,NaN,42,42,NaN,NaN,NaN,NaN,23
1,132,4,168,-1.92059,-2,2,45,NaN,44,42,NaN,NaN,NaN,NaN,-9
1,132,4,169,-0.72558,2,-2,45,45,46,42,5,1,3,-1,3
1,132,4,170,0.99126,2,2,45,45,45,45,-2,-2,0,0,-25
1,132,4,171,1.53687,1,2,45,NaN,45,45,NaN,NaN,NaN,NaN,-34
1,132,4,172,-3.94149,2,1,45,NaN,43,45,NaN,NaN,NaN,NaN,-24
1,132,4,173,-3.1736,2,2,41,NaN,44,45,NaN,NaN,NaN,NaN,-11
1,132,4,174,5.01481,-2,2,43,41,42,45,-6,-3,-4,-1,-26
1,132,4,175,-5.9978,1,-2,40,43,41,41,4,4,2,2,-9
1,132,4,176,0.88722,0,1,40,40,43,43,-4,-4,-3,-3,-27
1,132,4,177,-6.99525,2,0,40,NaN,40,40,NaN,NaN,NaN,NaN,-17
1,132,4,178,9.09323,2,2,38,NaN,38,40,NaN,NaN,NaN,NaN,18
1,132,4,179,5.29977,2,2,38,38,35,40,-4,1,-2,3,-14
1,132,4,180,-14.45616,2,2,30,NaN,38,38,NaN,NaN,NaN,NaN,19
1,132,4,181,-6.39404,-2,2,28,30,35,38,-10,-7,-8,-5,25
1,132,4,182,-1.09313,-1,-2,28,28,30,30,0,0,-2,-2,23
1,132,4,183,-0.83491,0,-1,35,NaN,28,28,NaN,NaN,NaN,NaN,-18
1,132,4,184,2.70177,2,0,36,35,35,28,7,0,7,0,14
