group,Subj_new,block,trial,market_change,exp,expt1,port_value,portvalue_tM1_subj,portvalue_tM2_matlab,portvalue_tMJ_subj,Known_change_exp,change_exp,Kown_change,change,vWTP
0,20,1,46,0.53318,NaN,NaN,101,100,89,89,NaN,NaN,11,11,19
0,20,1,47,-0.29693,NaN,NaN,106,101,100,100,NaN,NaN,1,1,0
0,20,1,48,-0.81961,NaN,NaN,106,106,101,101,NaN,NaN,5,5,0
0,20,1,49,-0.58297,NaN,NaN,106,NaN,106,106,NaN,NaN,NaN,NaN,0
0,20,1,50,-3.18512,NaN,NaN,103,106,107,106,NaN,NaN,0,-1,9
0,20,2,51,-4.13082,NaN,NaN,103,103,106,106,NaN,NaN,-3,-3,0
0,20,2,52,8.95712,NaN,NaN,105,NaN,103,103,NaN,NaN,NaN,NaN,14
0,20,2,53,-1.34586,NaN,NaN,105,105,96,103,NaN,NaN,2,9,0
0,20,2,54,2.06911,NaN,NaN,106,NaN,105,105,NaN,NaN,NaN,NaN,0
0,20,2,55,-2.57437,NaN,NaN,103,106,108,105,NaN,NaN,1,-2,0
0,20,2,56,10.55104,NaN,NaN,97,103,106,106,NaN,NaN,-3,-3,24
0,20,2,57,-5.19148,NaN,NaN,92,97,103,103,NaN,NaN,-6,-6,0
0,20,2,58,-7.9875,NaN,NaN,92,92,97,97,NaN,NaN,-5,-5,13
0,20,2,59,-5.6345,NaN,NaN,88,NaN,92,92,NaN,NaN,NaN,NaN,0
0,20,2,60,-1.19011,NaN,NaN,88,88,85,92,NaN,NaN,-4,3,2
0,20,2,61,5.65403,NaN,NaN,88,NaN,88,88,NaN,NaN,NaN,NaN,0
0,20,2,62,-8.11313,NaN,NaN,85,NaN,87,88,NaN,NaN,NaN,NaN,0
0,20,2,63,9.12963,NaN,NaN,93,85,92,88,NaN,NaN,-3,-7,-1
0,20,2,64,3.98006,NaN,NaN,93,93,85,85,NaN,NaN,8,8,1
0,20,2,65,6.26634,NaN,NaN,93,NaN,93,93,NaN,NaN,NaN,NaN,0
0,20,2,66,-7.8762,NaN,NaN,93,NaN,89,93,NaN,NaN,NaN,NaN,-30
0,20,2,67,-2.36381,NaN,NaN,93,NaN,95,93,NaN,NaN,NaN,NaN,-5
0,20,2,68,-0.74111,NaN,NaN,89,NaN,88,93,NaN,NaN,NaN,NaN,25
0,20,2,69,0.40897,NaN,NaN,89,89,86,93,NaN,NaN,-4,3,13
0,20,2,70,1.93865,NaN,NaN,91,NaN,89,89,NaN,NaN,NaN,NaN,0
0,20,2,71,-0.22276,NaN,NaN,91,91,89,89,NaN,NaN,2,2,0
0,20,2,72,0.99211,NaN,NaN,99,NaN,91,91,NaN,NaN,NaN,NaN,13
0,20,2,73,-5.11408,NaN,NaN,94,99,100,91,NaN,NaN,8,-1,-1
0,20,2,74,3.36658,NaN,NaN,97,94,99,99,NaN,NaN,-5,-5,0
0,20,2,75,3.8925,NaN,NaN,97,97,94,94,NaN,NaN,3,3,0
0,20,2,76,-3.0192,NaN,NaN,97,NaN,97,97,NaN,NaN,NaN,NaN,17
0,20,2,77,8.15309,NaN,NaN,106,NaN,101,97,NaN,NaN,NaN,NaN,0
0,20,2,78,-4.94493,NaN,NaN,101,106,98,97,NaN,NaN,9,8,21
0,20,2,79,-3.25254,NaN,NaN,101,101,106,106,NaN,NaN,-5,-5,0
0,20,2,80,2.06144,NaN,NaN,101,NaN,101,101,NaN,NaN,NaN,NaN,0
0,20,2,81,11.41772,NaN,NaN,92,NaN,109,101,NaN,NaN,NaN,NaN,1
0,20,2,82,0.11496,NaN,NaN,92,92,99,101,NaN,NaN,-9,-7,1
0,20,2,83,-4.90725,NaN,NaN,92,NaN,92,92,NaN,NaN,NaN,NaN,3
0,20,2,84,3.68063,NaN,NaN,92,NaN,92,92,NaN,NaN,NaN,NaN,0
0,20,2,85,-14.43087,NaN,NaN,92,NaN,87,92,NaN,NaN,NaN,NaN,0
0,20,2,86,-0.57227,NaN,NaN,104,NaN,90,92,NaN,NaN,NaN,NaN,5
0,20,2,87,-2.20249,NaN,NaN,104,104,95,92,NaN,NaN,12,9,20
0,20,2,88,0.82427,NaN,NaN,95,NaN,104,104,NaN,NaN,NaN,NaN,0
0,20,2,89,6.80352,NaN,NaN,101,95,102,104,NaN,NaN,-9,-7,20
0,20,2,90,2.06773,NaN,NaN,101,101,95,95,NaN,NaN,6,6,0
0,20,2,91,3.57064,NaN,NaN,101,NaN,101,101,NaN,NaN,NaN,NaN,15
0,20,2,92,-0.73431,NaN,NaN,106,NaN,103,101,NaN,NaN,NaN,NaN,1
0,20,2,93,4.19964,NaN,NaN,110,106,107,101,NaN,NaN,5,-1,0
0,20,2,94,0.85593,NaN,NaN,110,110,106,106,NaN,NaN,4,4,0
0,20,2,95,-7.07204,NaN,NaN,115,NaN,110,110,NaN,NaN,NaN,NaN,17
0,20,2,96,3.79871,NaN,NaN,119,115,111,110,NaN,NaN,5,4,5
0,20,2,97,1.37153,NaN,NaN,121,119,115,115,NaN,NaN,4,4,0
0,20,2,98,2.89309,NaN,NaN,121,121,119,119,NaN,NaN,2,2,1
0,20,2,99,-8.29863,NaN,NaN,121,NaN,121,121,NaN,NaN,NaN,NaN,13
0,20,2,100,4.69121,NaN,NaN,107,NaN,111,121,NaN,NaN,NaN,NaN,0
0,20,3,101,-8.38698,-4,NaN,107,107,102,121,NaN,NaN,-14,5,0
0,20,3,102,-8.79086,-4,-4,99,NaN,107,107,NaN,NaN,NaN,NaN,-2
0,20,3,103,2.79754,-1,-4,99,99,109,107,-4,-6,-8,-10,0
0,20,3,104,5.26766,2,-1,99,NaN,99,99,NaN,NaN,NaN,NaN,-1
0,20,3,105,6.40086,1,2,114,NaN,102,99,NaN,NaN,NaN,NaN,1
0,20,3,106,-3.11785,-1,1,114,114,107,99,14,6,15,7,-1
0,20,3,107,14.17024,4,-1,114,NaN,114,114,NaN,NaN,NaN,NaN,3
0,20,3,108,2.10254,0,4,129,NaN,110,114,NaN,NaN,NaN,NaN,1
0,20,3,109,-0.55874,-1,0,129,129,126,114,15,3,15,3,1
0,20,3,110,-13.84867,-4,-1,110,NaN,129,129,NaN,NaN,NaN,NaN,3
0,20,3,111,5.62168,-1,-4,116,110,128,129,-15,-14,-19,-18,0
0,20,3,112,-3.31145,-1,-1,116,116,110,110,7,7,6,6,3
0,20,3,113,7.09937,2,-1,116,NaN,116,116,NaN,NaN,NaN,NaN,1
0,20,3,114,-6.14023,-1,2,115,NaN,112,116,NaN,NaN,NaN,NaN,2
0,20,3,115,2.71019,0,-1,115,115,120,116,0,-4,-1,-5,3
0,20,3,116,-3.03194,-2,0,114,NaN,115,115,NaN,NaN,NaN,NaN,0
0,20,3,117,-5.93224,-3,-2,114,114,118,115,1,-2,-1,-4,0
0,20,3,118,0.77455,0,-3,114,NaN,114,114,NaN,NaN,NaN,NaN,0
0,20,3,119,2.94419,2,0,111,NaN,107,114,NaN,NaN,NaN,NaN,0
0,20,3,120,6.92116,3,2,119,111,108,114,-5,1,-3,3,0
0,20,3,121,-1.82883,1,3,117,119,111,111,5,5,8,8,-1
0,20,3,122,-6.35138,-1,1,110,117,119,119,-3,-3,-2,-2,0
0,20,3,123,-0.4968,0,-1,109,110,117,117,-6,-6,-7,-7,0
0,20,3,124,-3.01708,-1,0,106,109,110,110,-1,-1,-1,-1,0
0,20,3,125,0.46656,1,-1,106,106,109,109,-2,-2,-3,-3,4
0,20,3,126,-0.81385,-1,1,106,NaN,106,106,NaN,NaN,NaN,NaN,0
0,20,3,127,-4.60681,-2,-1,106,NaN,106,106,NaN,NaN,NaN,NaN,-1
0,20,3,128,6.60555,3,-2,100,NaN,115,106,NaN,NaN,NaN,NaN,0
0,20,3,129,4.13241,1,3,100,100,110,106,-9,-13,-6,-10,-1
0,20,3,130,0.79182,1,1,99,NaN,100,100,NaN,NaN,NaN,NaN,2
0,20,3,131,-1.92381,-1,1,97,99,104,100,-2,-6,-1,-5,3
0,20,3,132,6.27989,0,-1,91,97,99,99,-1,-1,-2,-2,-3
0,20,3,133,1.95524,1,0,91,91,97,97,-6,-6,-6,-6,-2
0,20,3,134,-0.02037,1,1,93,NaN,91,91,NaN,NaN,NaN,NaN,2
0,20,3,135,0.1995,0,1,93,93,93,91,1,-1,2,0,2
0,20,3,136,-7.04308,-4,0,91,NaN,93,93,NaN,NaN,NaN,NaN,0
0,20,3,137,1.82864,-1,-4,93,91,87,93,2,8,-2,4,2
0,20,3,138,12.60297,4,-1,86,93,91,91,3,3,2,2,-2
0,20,3,139,-8.24547,-2,4,86,86,93,93,-11,-11,-7,-7,1
0,20,3,140,-3.19393,-1,-2,86,NaN,86,86,NaN,NaN,NaN,NaN,2
0,20,3,141,1.00683,1,-1,86,NaN,88,86,NaN,NaN,NaN,NaN,0
0,20,3,142,-9.22829,-4,1,86,NaN,85,86,NaN,NaN,NaN,NaN,0
0,20,3,143,-2.38521,-2,-4,76,NaN,86,86,NaN,NaN,NaN,NaN,0
0,20,3,144,14.77818,4,-2,76,76,78,86,-8,0,-10,-2,20
0,20,3,145,-1.82212,1,4,83,NaN,76,76,NaN,NaN,NaN,NaN,0
0,20,3,146,0.28367,1,1,83,83,85,76,6,-3,7,-2,0
0,20,3,147,5.99112,3,1,83,83,83,83,-1,-1,0,0,3
0,20,3,148,4.92066,2,3,89,NaN,83,83,NaN,NaN,NaN,NaN,4
0,20,3,149,1.37185,2,2,86,89,85,83,4,2,6,4,8
0,20,3,150,-10.94946,-2,2,77,86,89,89,-5,-5,-3,-3,8
0,20,4,151,0.24859,0,-2,98,77,86,86,-7,-7,-9,-9,0
0,20,4,152,-0.24008,0,0,98,98,77,77,21,21,21,21,0
0,20,4,153,-4.58057,-1,0,98,98,98,98,0,0,0,0,0
0,20,4,154,4.8263,1,-1,113,NaN,98,98,NaN,NaN,NaN,NaN,0
0,20,4,155,10.94017,4,1,125,113,108,98,14,4,15,5,3
0,20,4,156,-11.02469,-1,4,115,125,113,113,8,8,12,12,0
0,20,4,157,-0.34013,1,-1,115,115,125,125,-9,-9,-10,-10,4
0,20,4,158,-6.19354,-2,1,115,115,115,115,-1,-1,0,0,1
0,20,4,159,-3.2126,0,-2,115,115,115,115,2,2,0,0,0
0,20,4,160,-2.44925,0,0,115,115,115,115,0,0,0,0,1
0,20,4,161,7.48384,3,0,124,NaN,115,115,NaN,NaN,NaN,NaN,0
0,20,4,162,-13.25163,-4,3,108,124,115,115,6,6,9,9,0
0,20,4,163,9.81248,3,-4,99,108,124,124,-12,-12,-16,-16,0
0,20,4,164,-2.19846,0,3,97,99,108,108,-12,-12,-9,-9,2
0,20,4,165,-3.58854,-2,0,97,97,99,99,-2,-2,-2,-2,0
0,20,4,166,-3.95041,-1,-2,97,NaN,97,97,NaN,NaN,NaN,NaN,3
0,20,4,167,2.38806,1,-1,91,NaN,99,97,NaN,NaN,NaN,NaN,1
0,20,4,168,5.57582,1,1,96,91,95,97,-7,-5,-6,-4,0
0,20,4,169,1.1036,1,1,96,96,91,91,4,4,5,5,2
0,20,4,170,-4.07914,-3,1,96,NaN,96,96,NaN,NaN,NaN,NaN,2
0,20,4,171,12.19291,1,-3,104,NaN,97,96,NaN,NaN,NaN,NaN,-1
0,20,4,172,4.27499,2,1,104,104,93,96,7,10,8,11,-1
0,20,4,173,-2.52204,-1,2,104,NaN,104,104,NaN,NaN,NaN,NaN,0
0,20,4,174,3.0955,1,-1,104,NaN,108,104,NaN,NaN,NaN,NaN,-1
0,20,4,175,7.28965,2,1,104,NaN,105,104,NaN,NaN,NaN,NaN,3
0,20,4,176,-3.46592,0,2,104,NaN,108,104,NaN,NaN,NaN,NaN,0
0,20,4,177,-8.39954,-1,0,104,NaN,99,104,NaN,NaN,NaN,NaN,1
0,20,4,178,-1.84877,-1,-1,110,NaN,103,104,NaN,NaN,NaN,NaN,0
0,20,4,179,-1.60182,0,-1,110,110,112,104,7,-1,6,-2,0
0,20,4,180,-2.5672,1,0,105,NaN,110,110,NaN,NaN,NaN,NaN,0
0,20,4,181,2.51769,1,1,105,105,108,110,-6,-4,-5,-3,-1
0,20,4,182,1.9389,-1,1,110,NaN,105,105,NaN,NaN,NaN,NaN,0
0,20,4,183,-9.43747,-2,-1,110,110,108,105,6,3,5,2,0
0,20,4,184,7.77899,3,-2,110,NaN,110,110,NaN,NaN,NaN,NaN,1
0,20,4,185,3.57996,0,3,110,NaN,100,110,NaN,NaN,NaN,NaN,4
0,20,4,186,-0.81596,-1,0,110,NaN,99,110,NaN,NaN,NaN,NaN,0
0,20,4,187,-1.36478,-2,-1,110,NaN,103,110,NaN,NaN,NaN,NaN,2
0,20,4,188,4.94683,1,-2,106,NaN,102,110,NaN,NaN,NaN,NaN,0
0,20,4,189,4.61175,1,1,95,106,101,110,-5,4,-4,5,1
0,20,4,190,0.53567,0,1,88,95,106,106,-12,-12,-11,-11,0
0,20,4,191,-4.37926,-4,0,88,88,95,95,-7,-7,-7,-7,0
0,20,4,192,2.34023,2,-4,88,NaN,88,88,NaN,NaN,NaN,NaN,0
0,20,4,193,-4.69577,-1,2,93,NaN,91,88,NaN,NaN,NaN,NaN,2
0,20,4,194,1.0796,0,-1,93,93,90,88,6,4,5,3,2
0,20,4,195,-10.59176,-3,0,93,NaN,93,93,NaN,NaN,NaN,NaN,2
0,20,4,196,0.1831,0,-3,84,NaN,94,93,NaN,NaN,NaN,NaN,-1
0,20,4,197,5.07241,2,0,88,84,84,93,-9,0,-9,0,0
0,20,4,198,10.87746,4,2,88,88,84,84,2,2,4,4,0
0,20,4,199,-7.20009,-3,4,88,NaN,88,88,NaN,NaN,NaN,NaN,19
0,20,4,200,0.31142,0,-3,88,NaN,85,88,NaN,NaN,NaN,NaN,22
0,21,1,1,5.64943,NaN,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0,21,1,2,-3.26891,NaN,NaN,103,106,NaN,NaN,NaN,NaN,NaN,NaN,6
0,21,1,3,-4.38303,NaN,NaN,98,103,106,106,NaN,NaN,-3,-3,17
0,21,1,4,-1.5763,NaN,NaN,99,98,103,103,NaN,NaN,-5,-5,4
0,21,1,5,-0.29338,NaN,NaN,99,99,98,98,NaN,NaN,1,1,NaN
0,21,1,6,-3.75291,NaN,NaN,95,99,99,99,NaN,NaN,0,0,2
0,21,1,7,4.26939,NaN,NaN,95,95,99,99,NaN,NaN,-4,-4,0
0,21,1,8,-2.01236,NaN,NaN,97,NaN,95,95,NaN,NaN,NaN,NaN,0
0,21,1,9,-10.74658,NaN,NaN,105,97,99,95,NaN,NaN,2,-2,21
0,21,1,10,4.07885,NaN,NaN,105,105,97,97,NaN,NaN,8,8,21
0,21,1,11,-1.14045,NaN,NaN,103,NaN,105,105,NaN,NaN,NaN,NaN,24
0,21,1,12,6.96186,NaN,NaN,103,103,104,105,NaN,NaN,-2,-1,5
0,21,1,13,-5.94173,NaN,NaN,103,NaN,103,103,NaN,NaN,NaN,NaN,NaN
0,21,1,14,5.56654,NaN,NaN,109,103,110,103,NaN,NaN,0,-7,12
0,21,1,15,-3.20118,NaN,NaN,106,109,103,103,NaN,NaN,6,6,19
0,21,1,16,2.2823,NaN,NaN,105,106,109,109,NaN,NaN,-3,-3,23
0,21,1,17,6.1077,NaN,NaN,105,105,106,106,NaN,NaN,-1,-1,33
0,21,1,18,1.96582,NaN,NaN,113,NaN,105,105,NaN,NaN,NaN,NaN,29
0,21,1,19,-5.80081,NaN,NaN,114,113,111,105,NaN,NaN,8,2,0
0,21,1,20,0.66337,NaN,NaN,114,114,113,113,NaN,NaN,1,1,17
0,21,1,21,-2.62767,NaN,NaN,114,NaN,114,114,NaN,NaN,NaN,NaN,7
0,21,1,22,-5.97335,NaN,NaN,106,NaN,104,114,NaN,NaN,NaN,NaN,41
0,21,1,23,7.65911,NaN,NaN,114,106,113,114,NaN,NaN,-8,-7,39
0,21,1,24,-3.09721,NaN,NaN,114,114,106,106,NaN,NaN,8,8,27
0,21,1,25,-6.91926,NaN,NaN,102,NaN,114,114,NaN,NaN,NaN,NaN,44
0,21,1,26,6.66276,NaN,NaN,109,102,110,114,NaN,NaN,-12,-8,37
0,21,1,27,0.8664,NaN,NaN,110,109,102,102,NaN,NaN,7,7,3
0,21,1,28,-3.02664,NaN,NaN,110,110,109,109,NaN,NaN,1,1,2
0,21,1,29,3.06801,NaN,NaN,110,NaN,110,110,NaN,NaN,NaN,NaN,13
0,21,1,30,-7.62524,NaN,NaN,111,NaN,107,110,NaN,NaN,NaN,NaN,46
0,21,1,31,0.32392,NaN,NaN,111,111,110,110,NaN,NaN,1,1,48
0,21,1,32,-0.72776,NaN,NaN,110,111,111,111,NaN,NaN,0,0,0
0,21,1,33,2.19914,NaN,NaN,110,110,111,111,NaN,NaN,-1,-1,12
0,21,1,34,-3.15879,NaN,NaN,108,NaN,110,110,NaN,NaN,NaN,NaN,0
0,21,1,35,2.76384,NaN,NaN,108,108,112,110,NaN,NaN,-2,-4,4
0,21,1,36,6.97281,NaN,NaN,119,NaN,108,108,NaN,NaN,NaN,NaN,28
0,21,1,37,2.33578,NaN,NaN,113,119,111,108,NaN,NaN,11,8,51
0,21,1,38,6.6746,NaN,NaN,121,113,119,119,NaN,NaN,-6,-6,35
0,21,1,39,-4.36509,NaN,NaN,115,121,113,113,NaN,NaN,8,8,8
0,21,1,40,-2.78024,NaN,NaN,115,115,121,121,NaN,NaN,-6,-6,7
0,21,1,41,6.02183,NaN,NaN,122,115,115,115,NaN,NaN,0,0,32
0,21,1,42,-6.85605,NaN,NaN,114,122,115,115,NaN,NaN,7,7,-9
0,21,1,43,-7.94959,NaN,NaN,105,114,122,122,NaN,NaN,-8,-8,0
0,21,1,44,-1.12262,NaN,NaN,106,105,114,114,NaN,NaN,-9,-9,0
0,21,1,45,6.26848,NaN,NaN,95,106,105,105,NaN,NaN,1,1,35
0,21,1,46,6.32987,NaN,NaN,101,95,106,106,NaN,NaN,-11,-11,47
0,21,1,47,-1.22884,NaN,NaN,108,101,95,95,NaN,NaN,6,6,-1
0,21,1,48,-1.39951,NaN,NaN,115,108,101,101,NaN,NaN,7,7,0
0,21,1,49,2.20867,NaN,NaN,109,115,108,108,NaN,NaN,7,7,20
0,21,1,50,-1.49973,NaN,NaN,107,109,115,115,NaN,NaN,-6,-6,25
0,21,2,51,-5.05657,NaN,NaN,95,107,109,109,NaN,NaN,-2,-2,46
0,21,2,52,11.06399,NaN,NaN,106,95,107,107,NaN,NaN,-12,-12,49
0,21,2,53,2.73446,NaN,NaN,101,106,95,95,NaN,NaN,11,11,40
0,21,2,54,-6.74684,NaN,NaN,94,101,106,106,NaN,NaN,-5,-5,52
0,21,2,55,2.22016,NaN,NaN,96,94,101,101,NaN,NaN,-7,-7,0
0,21,2,56,-6.81376,NaN,NaN,89,96,94,94,NaN,NaN,2,2,27
0,21,2,57,-3.1748,NaN,NaN,86,89,96,96,NaN,NaN,-7,-7,34
0,21,2,58,-7.44887,NaN,NaN,80,86,89,89,NaN,NaN,-3,-3,68
0,21,2,59,4.47486,NaN,NaN,80,80,86,86,NaN,NaN,-6,-6,14
0,21,2,60,5.76711,NaN,NaN,80,NaN,80,80,NaN,NaN,NaN,NaN,28
0,21,2,61,-0.65492,NaN,NaN,80,NaN,84,80,NaN,NaN,NaN,NaN,-1
0,21,2,62,8.89457,NaN,NaN,80,NaN,85,80,NaN,NaN,NaN,NaN,29
0,21,2,63,-6.10751,NaN,NaN,94,NaN,84,80,NaN,NaN,NaN,NaN,7
0,21,2,64,4.91739,NaN,NaN,93,94,91,80,NaN,NaN,14,3,18
0,21,2,65,3.94943,NaN,NaN,93,93,94,94,NaN,NaN,-1,-1,28
0,21,2,66,3.02909,NaN,NaN,88,NaN,93,93,NaN,NaN,NaN,NaN,47
0,21,2,67,-5.65236,NaN,NaN,83,88,85,93,NaN,NaN,-5,3,45
0,21,2,68,-2.37587,NaN,NaN,81,83,88,88,NaN,NaN,-5,-5,1
0,21,2,69,3.18819,NaN,NaN,81,81,83,83,NaN,NaN,-2,-2,0
0,21,2,70,-2.02832,NaN,NaN,81,NaN,81,81,NaN,NaN,NaN,NaN,0
0,21,2,71,1.03442,NaN,NaN,85,NaN,84,81,NaN,NaN,NaN,NaN,2
0,21,2,72,0.77568,NaN,NaN,86,85,82,81,NaN,NaN,4,3,0
0,21,2,73,-7.09775,NaN,NaN,90,86,85,85,NaN,NaN,1,1,38
0,21,2,74,0.45093,NaN,NaN,90,90,86,86,NaN,NaN,4,4,0
0,21,2,75,-2.31239,NaN,NaN,88,NaN,90,90,NaN,NaN,NaN,NaN,30
0,21,2,76,9.52875,NaN,NaN,96,88,90,90,NaN,NaN,-2,-2,37
0,21,2,77,0.72599,NaN,NaN,96,96,88,88,NaN,NaN,8,8,-2
0,21,2,78,-5.33353,NaN,NaN,87,NaN,96,96,NaN,NaN,NaN,NaN,34
0,21,2,79,-4.87236,NaN,NaN,83,87,92,96,NaN,NaN,-9,-5,-1
0,21,2,80,-7.22268,NaN,NaN,83,83,87,87,NaN,NaN,-4,-4,-1
0,21,2,81,-0.23113,NaN,NaN,83,NaN,83,83,NaN,NaN,NaN,NaN,0
0,21,2,82,-5.34618,NaN,NaN,85,NaN,77,83,NaN,NaN,NaN,NaN,61
0,21,2,83,7.5416,NaN,NaN,91,85,77,83,NaN,NaN,2,8,14
0,21,2,84,4.72557,NaN,NaN,91,91,85,85,NaN,NaN,6,6,1
0,21,2,85,-5.21161,NaN,NaN,90,NaN,91,91,NaN,NaN,NaN,NaN,1
0,21,2,86,-2.35522,NaN,NaN,90,90,95,91,NaN,NaN,-1,-5,0
0,21,2,87,3.789,NaN,NaN,90,NaN,90,90,NaN,NaN,NaN,NaN,0
0,21,2,88,-2.31158,NaN,NaN,90,NaN,88,90,NaN,NaN,NaN,NaN,0
0,21,2,89,5.42898,NaN,NaN,94,NaN,91,90,NaN,NaN,NaN,NaN,22
0,21,2,90,0.80486,NaN,NaN,85,94,89,90,NaN,NaN,4,5,0
0,21,2,91,6.62081,NaN,NaN,91,85,94,94,NaN,NaN,-9,-9,26
0,21,2,92,-7.27401,NaN,NaN,91,91,85,85,NaN,NaN,6,6,31
0,21,2,93,5.23295,NaN,NaN,85,NaN,91,91,NaN,NaN,NaN,NaN,0
0,21,2,94,-4.65745,NaN,NaN,85,85,84,91,NaN,NaN,-6,1,4
0,21,2,95,-4.32829,NaN,NaN,85,NaN,85,85,NaN,NaN,NaN,NaN,10
0,21,2,96,-0.90125,NaN,NaN,89,NaN,88,85,NaN,NaN,NaN,NaN,-1
0,21,2,97,4.94863,NaN,NaN,93,89,90,85,NaN,NaN,4,-1,21
0,21,2,98,10.52173,NaN,NaN,93,93,89,89,NaN,NaN,4,4,49
0,21,2,99,-8.01755,NaN,NaN,95,NaN,93,93,NaN,NaN,NaN,NaN,0
0,21,2,100,1.7282,NaN,NaN,95,95,103,93,NaN,NaN,2,-8,54
0,21,3,101,4.24684,2,NaN,99,NaN,95,95,NaN,NaN,NaN,NaN,99
0,21,3,102,8.45561,1,2,107,99,97,95,2,0,4,2,99
0,21,3,103,-5.37754,-1,1,109,107,99,99,7,7,8,8,60
0,21,3,104,5.7533,1,-1,115,109,107,107,3,3,2,2,90
0,21,3,105,-6.5687,-2,1,107,115,109,109,5,5,6,6,73
0,21,3,106,-2.91114,-3,-2,111,107,115,115,-6,-6,-8,-8,78
0,21,3,107,-2.58189,0,-3,108,111,107,107,7,7,4,4,74
0,21,3,108,5.82338,1,0,114,108,111,111,-3,-3,-3,-3,80
0,21,3,109,-11.85063,-3,1,114,114,108,108,5,5,6,6,72
0,21,3,110,-0.78116,0,-3,108,NaN,114,114,NaN,NaN,NaN,NaN,52
0,21,3,111,5.20642,1,0,114,108,100,114,-6,8,-6,8,72
0,21,3,112,1.41575,1,1,116,114,108,108,5,5,6,6,77
0,21,3,113,-11.03985,-3,1,103,116,114,114,1,1,2,2,71
0,21,3,114,2.73421,1,-3,96,103,116,116,-10,-10,-13,-13,52
0,21,3,115,-2.00566,-1,1,94,96,103,103,-8,-8,-7,-7,56
0,21,3,116,-2.65338,-3,-1,102,94,96,96,-1,-1,-2,-2,0
0,21,3,117,-5.03878,-3,-3,102,102,94,94,11,11,8,8,0
0,21,3,118,2.57946,1,-3,102,NaN,102,102,NaN,NaN,NaN,NaN,51
0,21,3,119,-1.43626,0,1,105,NaN,97,102,NaN,NaN,NaN,NaN,1
0,21,3,120,1.28989,1,0,106,105,100,102,3,5,3,5,49
0,21,3,121,-2.86608,-2,1,103,106,105,105,0,0,1,1,66
0,21,3,122,2.85203,1,-2,106,103,106,106,-1,-1,-3,-3,99
0,21,3,123,2.2886,2,1,108,106,103,103,2,2,3,3,63
0,21,3,124,6.00169,3,2,114,108,106,106,0,0,2,2,68
0,21,3,125,-5.63615,-2,3,115,114,108,108,3,3,6,6,60
0,21,3,126,-4.44656,-1,-2,110,115,114,114,3,3,1,1,69
0,21,3,127,1.23006,1,-1,110,110,115,115,-4,-4,-5,-5,50
0,21,3,128,6.81772,2,1,119,NaN,110,110,NaN,NaN,NaN,NaN,61
0,21,3,129,9.95833,3,2,131,119,111,110,7,6,9,8,99
0,21,3,130,4.33772,3,3,131,131,119,119,9,9,12,12,71
0,21,3,131,-9.01354,-3,3,131,NaN,131,131,NaN,NaN,NaN,NaN,48
0,21,3,132,-1.49893,-1,-3,123,NaN,137,131,NaN,NaN,NaN,NaN,52
0,21,3,133,-2.34705,-1,-1,115,123,125,131,-7,-1,-8,-2,99
0,21,3,134,-9.66592,-4,-1,104,115,123,123,-7,-7,-8,-8,60
0,21,3,135,6.53121,2,-4,99,104,115,115,-7,-7,-11,-11,56
0,21,3,136,14.61533,1,2,99,99,104,104,-7,-7,-5,-5,51
0,21,3,137,4.0829,1,1,103,NaN,99,99,NaN,NaN,NaN,NaN,79
0,21,3,138,0.27034,0,1,103,103,113,99,3,-11,4,-10,46
0,21,3,139,-0.48554,0,0,109,NaN,103,103,NaN,NaN,NaN,NaN,26
0,21,3,140,-0.24806,0,0,109,109,103,103,6,6,6,6,49
0,21,3,141,-6.18143,-2,0,102,109,109,109,0,0,0,0,25
0,21,3,142,1.49259,1,-2,102,102,109,109,-5,-5,-7,-7,27
0,21,3,143,6.24878,2,1,101,NaN,102,102,NaN,NaN,NaN,NaN,55
0,21,3,144,8.12453,1,2,101,101,95,102,-3,4,-1,6,99
0,21,3,145,-4.19479,-1,1,89,NaN,101,101,NaN,NaN,NaN,NaN,78
0,21,3,146,3.04648,1,-1,85,89,93,101,-11,-3,-12,-4,99
0,21,3,147,-9.06919,-4,1,89,85,89,89,-5,-5,-4,-4,99
0,21,3,148,0.52309,0,-4,89,89,85,85,8,8,4,4,51
0,21,3,149,-3.26002,0,0,86,89,89,89,0,0,0,0,81
0,21,3,150,-2.36335,-2,0,84,86,89,89,-3,-3,-3,-3,99
0,21,4,151,-9.92232,-4,-2,106,84,86,86,0,0,-2,-2,99
0,21,4,152,-4.9442,1,-4,101,106,84,84,26,26,22,22,99
0,21,4,153,10.35654,1,1,100,101,106,106,-6,-6,-5,-5,99
0,21,4,154,6.85938,0,1,100,100,101,101,-2,-2,-1,-1,49
0,21,4,155,-2.8454,0,0,115,NaN,100,100,NaN,NaN,NaN,NaN,99
0,21,4,156,-11.336,-2,0,115,115,107,100,15,8,15,8,51
0,21,4,157,6.98912,1,-2,123,NaN,115,115,NaN,NaN,NaN,NaN,99
0,21,4,158,-2.31485,1,1,115,123,115,115,7,7,8,8,55
0,21,4,159,-0.8306,-2,1,114,115,123,123,-9,-9,-8,-8,70
0,21,4,160,-1.55001,0,-2,114,114,115,115,1,1,-1,-1,19
0,21,4,161,2.61774,-1,0,114,NaN,114,114,NaN,NaN,NaN,NaN,99
